this_response,full_image_path,trial_number,HITID,HITTypeId,WorkerID,short_image_path,shorter_image_path,sanity_check_category,response,hands,faces,sanity_hands,sanity_faces
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/10433-A_20141213_2700_01.mp4-49215.jpg,206,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,10433-A_20141213_2700_01.mp4-49215.jpg,10433-A_20141213_2700_01.mp4-49215,NA,none,FALSE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/2477-A_20130813_1100_01.mp4-51350.jpg,206,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,2477-A_20130813_1100_01.mp4-51350.jpg,2477-A_20130813_1100_01.mp4-51350,NA,both,TRUE,TRUE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/22682-S_20150104_2618_03.mp4-5120.jpg,206,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,22682-S_20150104_2618_03.mp4-5120.jpg,22682-S_20150104_2618_03.mp4-5120,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/9647-A_20140912_2330_02.mp4-3345.jpg,206,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,9647-A_20140912_2330_02.mp4-3345.jpg,9647-A_20140912_2330_02.mp4-3345,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/5325-A_20140117_1604_01.mp4-43150.jpg,206,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,5325-A_20140117_1604_01.mp4-43150.jpg,5325-A_20140117_1604_01.mp4-43150,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/1679-A_20130721_1008_02.mp4-45530.jpg,206,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,1679-A_20130721_1008_02.mp4-45530.jpg,1679-A_20130721_1008_02.mp4-45530,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/22911-S_20150121_2704_01.mp4-495.jpg,206,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,22911-S_20150121_2704_01.mp4-495.jpg,22911-S_20150121_2704_01.mp4-495,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/9276-A_20140725_2212_04.mp4-225.jpg,206,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,9276-A_20140725_2212_04.mp4-225.jpg,9276-A_20140725_2212_04.mp4-225,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/17500-S_20140215_1529_03.mp4-24755.jpg,206,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,17500-S_20140215_1529_03.mp4-24755.jpg,17500-S_20140215_1529_03.mp4-24755,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/17758-S_20140302_1613_01.mp4-4050.jpg,206,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,17758-S_20140302_1613_01.mp4-4050.jpg,17758-S_20140302_1613_01.mp4-4050,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/8278-A_20140521_2008_03.mp4-9215.jpg,206,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,8278-A_20140521_2008_03.mp4-9215.jpg,8278-A_20140521_2008_03.mp4-9215,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/1034-A_20130624_0911_02.mp4-10090.jpg,206,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,1034-A_20130624_0911_02.mp4-10090.jpg,1034-A_20130624_0911_02.mp4-10090,NA,none,FALSE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/7542-A_20140408_1826_04.mp4-5705.jpg,206,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,7542-A_20140408_1826_04.mp4-5705.jpg,7542-A_20140408_1826_04.mp4-5705,NA,NA,NA,NA,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/21360-S_20141011_2324_05.AVI.mp4-34920.jpg,206,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,21360-S_20141011_2324_05.AVI.mp4-34920.jpg,21360-S_20141011_2324_05.AVI.mp4-34920,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/21274-S_20141009_2322_01.mp4-2560.jpg,206,3PEG1BH7AERGGDM7589HE8OUCRUKB2,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3UDUHUVFKD833,21274-S_20141009_2322_01.mp4-2560.jpg,21274-S_20141009_2322_01.mp4-2560,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/3814-A_20130922_1209_02.mp4-37050.jpg,207,3R0WOCG21M9NY6P3DI4PFLLSH34DUZ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AZ69TBTDH7AZS,3814-A_20130922_1209_02.mp4-37050.jpg,3814-A_20130922_1209_02.mp4-37050,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/17022-S_20140125_1508_01.mp4-34385.jpg,207,3ZQX1VYFTD5G469F0OH0UNF2OQJ8OB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A12ASB8854TT4,17022-S_20140125_1508_01.mp4-34385.jpg,17022-S_20140125_1508_01.mp4-34385,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/18702-S_20140426_1809_03.AVI.mp4-3525.jpg,207,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,18702-S_20140426_1809_03.AVI.mp4-3525.jpg,18702-S_20140426_1809_03.AVI.mp4-3525,NA,hands,TRUE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/17741-S_20140227_1610_05.mp4-14280.jpg,207,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,17741-S_20140227_1610_05.mp4-14280.jpg,17741-S_20140227_1610_05.mp4-14280,NA,faces,FALSE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/2780-A_20130819_1106_03.mp4-52775.jpg,207,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,2780-A_20130819_1106_03.mp4-52775.jpg,2780-A_20130819_1106_03.mp4-52775,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/6315-A_20140223_1710_03.mp4-48205.jpg,207,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,6315-A_20140223_1710_03.mp4-48205.jpg,6315-A_20140223_1710_03.mp4-48205,NA,none,FALSE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/16472-S_20131221_1404_06.mp4-22380.jpg,207,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,16472-S_20131221_1404_06.mp4-22380.jpg,16472-S_20131221_1404_06.mp4-22380,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/14600-S_20130905_1019_02.mp4-2195.jpg,207,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,14600-S_20130905_1019_02.mp4-2195.jpg,14600-S_20130905_1019_02.mp4-2195,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/16418-S_20131221_1404_01.mp4-2380.jpg,207,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,16418-S_20131221_1404_01.mp4-2380.jpg,16418-S_20131221_1404_01.mp4-2380,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/21357-S_20141011_2324_05.AVI.mp4-28925.jpg,207,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,21357-S_20141011_2324_05.AVI.mp4-28925.jpg,21357-S_20141011_2324_05.AVI.mp4-28925,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/22577-S_20141228_2611_07.mp4-13130.jpg,207,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,22577-S_20141228_2611_07.mp4-13130.jpg,22577-S_20141228_2611_07.mp4-13130,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/21885-S_20141116_2430_02.mp4-6325.jpg,207,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,21885-S_20141116_2430_02.mp4-6325.jpg,21885-S_20141116_2430_02.mp4-6325,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/5236-A_20140115_1602_01.mp4-4655.jpg,207,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,5236-A_20140115_1602_01.mp4-4655.jpg,5236-A_20140115_1602_01.mp4-4655,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/17430-S_20140212_1526_07.mp4-23325.jpg,207,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,17430-S_20140212_1526_07.mp4-23325.jpg,17430-S_20140212_1526_07.mp4-23325,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/18445-S_20140409_1723_03.AVI.mp4-3295.jpg,207,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,18445-S_20140409_1723_03.AVI.mp4-3295.jpg,18445-S_20140409_1723_03.AVI.mp4-3295,NA,none,FALSE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/19600-S_20140618_2001_03.mp4-3425.jpg,207,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,19600-S_20140618_2001_03.mp4-3425.jpg,19600-S_20140618_2001_03.mp4-3425,NA,NA,NA,NA,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/22482-S_20141224_2607_02.mp4-11510.jpg,207,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,22482-S_20141224_2607_02.mp4-11510.jpg,22482-S_20141224_2607_02.mp4-11510,NA,faces,FALSE,TRUE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/18441-S_20140409_1723_02.AVI.mp4-24565.jpg,207,3PEG1BH7AERGGDM7589HE8OUCRUKB2,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3UDUHUVFKD833,18441-S_20140409_1723_02.AVI.mp4-24565.jpg,18441-S_20140409_1723_02.AVI.mp4-24565,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/5206-A_20140110_1528_02.mp4-53355.jpg,208,3R0WOCG21M9NY6P3DI4PFLLSH34DUZ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AZ69TBTDH7AZS,5206-A_20140110_1528_02.mp4-53355.jpg,5206-A_20140110_1528_02.mp4-53355,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/3111-A_20130830_1117_02.mp4-34870.jpg,208,3ZQX1VYFTD5G469F0OH0UNF2OQJ8OB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A12ASB8854TT4,3111-A_20130830_1117_02.mp4-34870.jpg,3111-A_20130830_1117_02.mp4-34870,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/17459-S_20140212_1526_09.mp4-11040.jpg,208,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,17459-S_20140212_1526_09.mp4-11040.jpg,17459-S_20140212_1526_09.mp4-11040,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/2071-A_20130802_1020_01.mp4-35570.jpg,208,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,2071-A_20130802_1020_01.mp4-35570.jpg,2071-A_20130802_1020_01.mp4-35570,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/1328-A_20130705_0922_05.mp4-11360.jpg,208,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,1328-A_20130705_0922_05.mp4-11360.jpg,1328-A_20130705_0922_05.mp4-11360,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/6378-A_20140301_1716_01.mp4-26385.jpg,208,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,6378-A_20140301_1716_01.mp4-26385.jpg,6378-A_20140301_1716_01.mp4-26385,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/15166-S_20131012_1125_05.mp4-3700.jpg,208,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,15166-S_20131012_1125_05.mp4-3700.jpg,15166-S_20131012_1125_05.mp4-3700,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/8092-A_20140513_2000_01.mp4-23235.jpg,208,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,8092-A_20140513_2000_01.mp4-23235.jpg,8092-A_20140513_2000_01.mp4-23235,NA,none,FALSE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/5730-A_20140208_1626_02.mp4-45680.jpg,208,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,5730-A_20140208_1626_02.mp4-45680.jpg,5730-A_20140208_1626_02.mp4-45680,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/17213-S_20140202_1516_08.mp4-3290.jpg,208,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,17213-S_20140202_1516_08.mp4-3290.jpg,17213-S_20140202_1516_08.mp4-3290,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/13482-S_20130703_0816_02.AVI.mp4-8585.jpg,208,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,13482-S_20130703_0816_02.AVI.mp4-8585.jpg,13482-S_20130703_0816_02.AVI.mp4-8585,NA,hands,TRUE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/12536-S_20130515_0628_02.AVI.mp4-14750.jpg,208,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,12536-S_20130515_0628_02.AVI.mp4-14750.jpg,12536-S_20130515_0628_02.AVI.mp4-14750,NA,both,TRUE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/18646-S_20140423_1806_06.mp4-3500.jpg,208,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,18646-S_20140423_1806_06.mp4-3500.jpg,18646-S_20140423_1806_06.mp4-3500,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/6879-A_20140315_1802_04.mp4-35445.jpg,208,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,6879-A_20140315_1802_04.mp4-35445.jpg,6879-A_20140315_1802_04.mp4-35445,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/3801-A_20130922_1209_02.mp4-22865.jpg,208,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,3801-A_20130922_1209_02.mp4-22865.jpg,3801-A_20130922_1209_02.mp4-22865,NA,none,FALSE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/11671-A_20150411_3029_01.mp4-5010.jpg,208,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,11671-A_20150411_3029_01.mp4-5010.jpg,11671-A_20150411_3029_01.mp4-5010,NA,NA,NA,NA,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/3894-A_20130925_1212_01.mp4-25355.jpg,208,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,3894-A_20130925_1212_01.mp4-25355.jpg,3894-A_20130925_1212_01.mp4-25355,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/10668-A_20141229_2716_01.mp4-3150.jpg,208,3PEG1BH7AERGGDM7589HE8OUCRUKB2,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3UDUHUVFKD833,10668-A_20141229_2716_01.mp4-3150.jpg,10668-A_20141229_2716_01.mp4-3150,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/9321-A_20140803_2221_01.mp4-31925.jpg,209,3R0WOCG21M9NY6P3DI4PFLLSH34DUZ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AZ69TBTDH7AZS,9321-A_20140803_2221_01.mp4-31925.jpg,9321-A_20140803_2221_01.mp4-31925,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/12016-S_20130417_0600_01.AVI.mp4-23315.jpg,209,3ZQX1VYFTD5G469F0OH0UNF2OQJ8OB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A12ASB8854TT4,12016-S_20130417_0600_01.AVI.mp4-23315.jpg,12016-S_20130417_0600_01.AVI.mp4-23315,NA,hands,TRUE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/5392-A_20140121_1608_01.mp4-16185.jpg,209,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,5392-A_20140121_1608_01.mp4-16185.jpg,5392-A_20140121_1608_01.mp4-16185,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/23468-S_20150309_2820_04.mp4-5450.jpg,209,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,23468-S_20150309_2820_04.mp4-5450.jpg,23468-S_20150309_2820_04.mp4-5450,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/11753-A_20150425_3112_02.mp4-9680.jpg,209,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,11753-A_20150425_3112_02.mp4-9680.jpg,11753-A_20150425_3112_02.mp4-9680,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/20472-S_20140824_2207_04.mp4-1145.jpg,209,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,20472-S_20140824_2207_04.mp4-1145.jpg,20472-S_20140824_2207_04.mp4-1145,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/21677-S_20141102_2416_02.AVI.mp4-5830.jpg,209,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,21677-S_20141102_2416_02.AVI.mp4-5830.jpg,21677-S_20141102_2416_02.AVI.mp4-5830,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/15287-S_20131019_1202_05.mp4-735.jpg,209,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,15287-S_20131019_1202_05.mp4-735.jpg,15287-S_20131019_1202_05.mp4-735,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/9603-A_20140912_2330_01.mp4-17655.jpg,209,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,9603-A_20140912_2330_01.mp4-17655.jpg,9603-A_20140912_2330_01.mp4-17655,NA,hands,TRUE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/316-A_20130607_0825_04.mp4-20815.jpg,209,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,316-A_20130607_0825_04.mp4-20815.jpg,316-A_20130607_0825_04.mp4-20815,NA,faces,FALSE,TRUE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/7443-A_20140402_1820_03.mp4-8160.jpg,209,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,7443-A_20140402_1820_03.mp4-8160.jpg,7443-A_20140402_1820_03.mp4-8160,NA,faces,FALSE,TRUE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/2500-A_20130813_1100_02.mp4-27800.jpg,209,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,2500-A_20130813_1100_02.mp4-27800.jpg,2500-A_20130813_1100_02.mp4-27800,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/572-A_20130612_0830_01.mp4-44075.jpg,209,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,572-A_20130612_0830_01.mp4-44075.jpg,572-A_20130612_0830_01.mp4-44075,NA,none,FALSE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/3543-A_20130916_1203_01.mp4-43430.jpg,209,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,3543-A_20130916_1203_01.mp4-43430.jpg,3543-A_20130916_1203_01.mp4-43430,NA,faces,FALSE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/5528-A_20140131_1618_01.mp4-29355.jpg,209,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,5528-A_20140131_1618_01.mp4-29355.jpg,5528-A_20140131_1618_01.mp4-29355,NA,hands,TRUE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/13315-S_20130622_0805_05.AVI.mp4-2810.jpg,209,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,13315-S_20130622_0805_05.AVI.mp4-2810.jpg,13315-S_20130622_0805_05.AVI.mp4-2810,NA,NA,NA,NA,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/22835-S_20150115_2629_03.mp4-6220.jpg,209,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,22835-S_20150115_2629_03.mp4-6220.jpg,22835-S_20150115_2629_03.mp4-6220,NA,faces,FALSE,TRUE,NA,NA
